observationLevels[BLOCK]	observationLevels[BLOCK>PLOT>PLANT]	observationLevels[BLOCK>PLOT]	observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	NB_SHOOT_II_PLANT	NB_NCP_PLANT	NB_INFLO_NCP_PLANT	NB_SHOOTS_SPURS_PLANT	NB_SHOOT_ALL_M2	NB_INFLO_II_PLANT	FERT_SHOOT_II	NB_INFLO_SPURS_PLANT	FERT_SPURS	NB_SHOOT_I_PLANT	HS_Tmax_B02_15FB	BUD_DATE	FERT_PRIM	FERT_NCP	DOY_BUD	FERT_SHOOT_I	NB_SHOOT_ALL_PLANT	FERT_GLOB	NB_SHOOT_I_M2	NB_INFLO_ALL_PLANT	NB_INFLO_I_PLANT
2	26731.25	26731	2992599-2006	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2006	NA												2006-04-26									
2	26731.25	26731	2992599-2006	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2006	NA															116.75						
2	26731.25	26731	2992599-2006	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2006	NA											606.5										
2	26731.25	26731	2992599-2007	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2007	NA												2007-04-10									
2	26731.25	26731	2992599-2007	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2007	NA															100						
2	26731.25	26731	2992599-2007	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2007	NA											553.4										
2	26731.25	26731	2992599-2008	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2008	NA												2008-04-24									
2	26731.25	26731	2992599-2008	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2008	NA															115.861287398009						
2	26731.25	26731	2992599-2008	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2008	NA											634.1										
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA												2009-04-12									
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA															102.967741935485						
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA											498.1										
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA										14											
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA				2																	
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA	4																				
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA		3																			
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA																					32
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA								3													
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA						3															
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA			1																		
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA																				39	
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA																2.2857144					
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA																	23				
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA									1.5												
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA							0.75														
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA														0.33333334							
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA																		1.6956521			
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA													2.7857144								
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA																			6.787879		
2	26731.25	26731	2992599-2009	gnpis.lot:'0036E'	29	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VDRjdQQw==	Riesling*Gewurztraminer0036E	41207Col0036E	2009	NA					11.151515																
1	26783.9	26783	2992656-2006	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2006	NA												2006-04-22									
1	26783.9	26783	2992656-2006	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2006	NA															112.78571428571						
1	26783.9	26783	2992656-2006	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2006	NA											537.3										
1	26783.9	26783	2992656-2007	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2007	NA												2007-04-09									
1	26783.9	26783	2992656-2007	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2007	NA															99						
1	26783.9	26783	2992656-2007	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2007	NA											536.6										
1	26783.9	26783	2992656-2008	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2008	NA												2008-04-24									
1	26783.9	26783	2992656-2008	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2008	NA															115.547770700643						
1	26783.9	26783	2992656-2008	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2008	NA											634.1										
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA												2009-04-13									
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA															103.023364485976						
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA											498.1										
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA										13											
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA				2																	
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA	3																				
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA		0																			
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA																					25
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA								3													
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA						1															
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA			0																		
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA																				29	
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA																1.9230769					
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA																	18				
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA									1.5												
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA							0.33333334														
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA														DM							
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA																		1.6111112			
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA													2.2307692								
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA																			6.3030305		
1	26783.9	26783	2992656-2009	gnpis.lot:'0202E'	31	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dTTlZKNA==	Riesling*Gewurztraminer0202E	41220Col0202E	2009	NA					8.727273																
1	26814.11	26814	2992692-2006	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2006	NA												2006-04-23									
1	26814.11	26814	2992692-2006	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2006	NA															113.880952380954						
1	26814.11	26814	2992692-2006	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2006	NA											558.2										
1	26814.11	26814	2992692-2007	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2007	NA												2007-04-10									
1	26814.11	26814	2992692-2007	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2007	NA															100						
1	26814.11	26814	2992692-2007	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2007	NA											553.4										
1	26814.11	26814	2992692-2008	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2008	NA												2008-04-25									
1	26814.11	26814	2992692-2008	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2008	NA															116.216747279323						
1	26814.11	26814	2992692-2008	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2008	NA											634.1										
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA												2009-04-13									
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA															103.092821782178						
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA											498.1										
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA										7											
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA				1																	
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA	0																				
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA		6																			
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA																					11
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA								1													
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA						0															
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA			2																		
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA																				14	
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA																1.5714285					
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA																	14				
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA									1												
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA							DM														
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA														0.33333334							
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA																		1			
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA													2								
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA																			3.3939395		
1	26814.11	26814	2992692-2009	gnpis.lot:'0006E'	32	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzQzQlBRRQ==	Riesling*Gewurztraminer0006E	41207Col0006E	2009	NA					6.787879																
1	26755.12	26755	2993034-2007	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2007	NA												2007-04-07									
1	26755.12	26755	2993034-2007	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2007	NA															97						
1	26755.12	26755	2993034-2007	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2007	NA											503.7										
1	26755.12	26755	2993034-2008	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2008	NA												2008-04-22									
1	26755.12	26755	2993034-2008	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2008	NA															113.099352051831						
1	26755.12	26755	2993034-2008	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2008	NA											589.6										
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA												2009-04-11									
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA															101.461340206188						
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA											462.6										
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA										14											
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA				2																	
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA	5																				
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA		1																			
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA																					31
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA								4													
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA						6															
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA			0																		
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA																				41	
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA																2.2142856					
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA																	22				
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA									2												
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA							1.2														
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA														0							
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA																		1.8636364			
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA													2.9285715								
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA																			6.787879		
1	26755.12	26755	2993034-2009	gnpis.lot:'0068E'	30	12	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA					10.666667																
