observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Circum1	Height1	REP	Shoots3	Circum2	Syllep1	Height2
2889714-2005	gnpis.lot:'661300568'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pPUE1TVQ==	661300568	661300568	2005	2005-05-01T02:00:00Z				11.343423999999999			
2889714-2005	gnpis.lot:'661300568'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pPUE1TVQ==	661300568	661300568	2005	2005-05-01T02:00:00Z			6				
2889481-2004	gnpis.lot:'661300324'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGWFMxVw==	661300324	661300324	2004	2004-01-01T01:00:00Z	62.57						
2889481-2004	gnpis.lot:'661300324'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGWFMxVw==	661300324	661300324	2004	2004-12-01T01:00:00Z					173.45		
2889481-2004	gnpis.lot:'661300324'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGWFMxVw==	661300324	661300324	2004	2004-01-01T01:00:00Z		279.89999999999998					
2889481-2004	gnpis.lot:'661300324'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGWFMxVw==	661300324	661300324	2004	2004-12-01T01:00:00Z							869
2889481-2004	gnpis.lot:'661300324'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGWFMxVw==	661300324	661300324	2004	2004-01-01T01:00:00Z						33.36	
2889481-2004	gnpis.lot:'661300324'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGWFMxVw==	661300324	661300324	2004	2004-12-01T01:00:00Z			6				
2889481-2005	gnpis.lot:'661300324'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGWFMxVw==	661300324	661300324	2005	2005-05-01T02:00:00Z				14.523721			
2889481-2005	gnpis.lot:'661300324'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGWFMxVw==	661300324	661300324	2005	2005-05-01T02:00:00Z			6				
2889636-2004	gnpis.lot:'661300490'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0g0TUdQWA==	661300490	661300490	2004	2004-01-01T01:00:00Z	65.069999999999993						
2889636-2004	gnpis.lot:'661300490'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0g0TUdQWA==	661300490	661300490	2004	2004-12-01T01:00:00Z					153.61000000000001		
2889636-2004	gnpis.lot:'661300490'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0g0TUdQWA==	661300490	661300490	2004	2004-01-01T01:00:00Z		297.10000000000002					
2889636-2004	gnpis.lot:'661300490'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0g0TUdQWA==	661300490	661300490	2004	2004-12-01T01:00:00Z							754.2
2889636-2004	gnpis.lot:'661300490'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0g0TUdQWA==	661300490	661300490	2004	2004-01-01T01:00:00Z						31.36	
2889636-2004	gnpis.lot:'661300490'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0g0TUdQWA==	661300490	661300490	2004	2004-12-01T01:00:00Z			6				
2889636-2005	gnpis.lot:'661300490'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0g0TUdQWA==	661300490	661300490	2005	2005-05-01T02:00:00Z				11.458224999999999			
2889636-2005	gnpis.lot:'661300490'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0g0TUdQWA==	661300490	661300490	2005	2005-05-01T02:00:00Z			6				
2889703-2004	gnpis.lot:'661300557'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlGVkNUUg==	661300557	661300557	2004	2004-01-01T01:00:00Z	56.24						
2889703-2004	gnpis.lot:'661300557'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlGVkNUUg==	661300557	661300557	2004	2004-12-01T01:00:00Z					146.11000000000001		
2889703-2004	gnpis.lot:'661300557'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlGVkNUUg==	661300557	661300557	2004	2004-01-01T01:00:00Z		272.7					
2889703-2004	gnpis.lot:'661300557'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlGVkNUUg==	661300557	661300557	2004	2004-12-01T01:00:00Z							766
2889703-2004	gnpis.lot:'661300557'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlGVkNUUg==	661300557	661300557	2004	2004-01-01T01:00:00Z						32.53	
2889703-2004	gnpis.lot:'661300557'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlGVkNUUg==	661300557	661300557	2004	2004-12-01T01:00:00Z			6				
2889703-2005	gnpis.lot:'661300557'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlGVkNUUg==	661300557	661300557	2005	2005-05-01T02:00:00Z				13.191424000000001			
2889703-2005	gnpis.lot:'661300557'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlGVkNUUg==	661300557	661300557	2005	2005-05-01T02:00:00Z			6				
2889643-2004	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2004	2004-01-01T01:00:00Z	66						
2889643-2004	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2004	2004-12-01T01:00:00Z					163.77000000000001		
2889643-2004	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2004	2004-01-01T01:00:00Z		310					
2889643-2004	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2004	2004-12-01T01:00:00Z							829
2889643-2004	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2004	2004-01-01T01:00:00Z						36.1	
2889643-2004	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2004	2004-12-01T01:00:00Z			5				
2889643-2005	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2005	2005-05-01T02:00:00Z				15.311568999999999			
2889643-2005	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2005	2005-05-01T02:00:00Z			5				
2889722-2004	gnpis.lot:'661300577'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZWUlHNA==	661300577	661300577	2004	2004-01-01T01:00:00Z	55.45						
2889722-2004	gnpis.lot:'661300577'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZWUlHNA==	661300577	661300577	2004	2004-12-01T01:00:00Z					161.24		
2889722-2004	gnpis.lot:'661300577'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZWUlHNA==	661300577	661300577	2004	2004-01-01T01:00:00Z		278.39999999999998					
2889722-2004	gnpis.lot:'661300577'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZWUlHNA==	661300577	661300577	2004	2004-12-01T01:00:00Z							843.3
2889722-2004	gnpis.lot:'661300577'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZWUlHNA==	661300577	661300577	2004	2004-01-01T01:00:00Z						30.31	
2889722-2004	gnpis.lot:'661300577'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZWUlHNA==	661300577	661300577	2004	2004-12-01T01:00:00Z			5				
2889722-2005	gnpis.lot:'661300577'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZWUlHNA==	661300577	661300577	2005	2005-05-01T02:00:00Z				13.995081000000001			
2889722-2005	gnpis.lot:'661300577'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZWUlHNA==	661300577	661300577	2005	2005-05-01T02:00:00Z			5				
2889462-2004	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-01-01T01:00:00Z	61.74						
2889462-2004	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-12-01T01:00:00Z					146.11000000000001		
2889462-2004	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-01-01T01:00:00Z		278.89999999999998					
2889462-2004	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-12-01T01:00:00Z							754
2889462-2004	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-01-01T01:00:00Z						43.19	
2889462-2004	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-01-01T01:00:00Z			6				
2889462-2005	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2005	2005-05-01T02:00:00Z				8.0940250000000002			
2889462-2005	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2005	2005-05-01T02:00:00Z			6				
2889478-2004	gnpis.lot:'661300321'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tNRU1JRw==	661300321	661300321	2004	2004-01-01T01:00:00Z	57.07						
2889478-2004	gnpis.lot:'661300321'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tNRU1JRw==	661300321	661300321	2004	2004-12-01T01:00:00Z					145.44999999999999		
2889478-2004	gnpis.lot:'661300321'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tNRU1JRw==	661300321	661300321	2004	2004-01-01T01:00:00Z		280.2					
2889478-2004	gnpis.lot:'661300321'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tNRU1JRw==	661300321	661300321	2004	2004-12-01T01:00:00Z							829
2889478-2004	gnpis.lot:'661300321'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tNRU1JRw==	661300321	661300321	2004	2004-01-01T01:00:00Z						17.690000000000001	
2889478-2004	gnpis.lot:'661300321'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tNRU1JRw==	661300321	661300321	2004	2004-12-01T01:00:00Z			6				
2889478-2005	gnpis.lot:'661300321'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tNRU1JRw==	661300321	661300321	2005	2005-05-01T02:00:00Z				10.653695999999998			
2889478-2005	gnpis.lot:'661300321'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tNRU1JRw==	661300321	661300321	2005	2005-05-01T02:00:00Z			6				
2889612-2004	gnpis.lot:'661300466'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01HN0hVSQ==	661300466	661300466	2004	2004-01-01T01:00:00Z	57.07						
2889612-2004	gnpis.lot:'661300466'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01HN0hVSQ==	661300466	661300466	2004	2004-12-01T01:00:00Z					146.78		
2889612-2004	gnpis.lot:'661300466'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01HN0hVSQ==	661300466	661300466	2004	2004-01-01T01:00:00Z		258.39999999999998					
2889612-2004	gnpis.lot:'661300466'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01HN0hVSQ==	661300466	661300466	2004	2004-12-01T01:00:00Z							720.7
2889612-2004	gnpis.lot:'661300466'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01HN0hVSQ==	661300466	661300466	2004	2004-01-01T01:00:00Z						29.69	
2889612-2004	gnpis.lot:'661300466'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01HN0hVSQ==	661300466	661300466	2004	2004-01-01T01:00:00Z			6				
2889612-2005	gnpis.lot:'661300466'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01HN0hVSQ==	661300466	661300466	2005	2005-05-01T02:00:00Z				11.269449000000002			
2889612-2005	gnpis.lot:'661300466'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01HN0hVSQ==	661300466	661300466	2005	2005-05-01T02:00:00Z			6				
2889628-2004	gnpis.lot:'661300482'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FETUtRNw==	661300482	661300482	2004	2004-01-01T01:00:00Z	67.900000000000006						
2889628-2004	gnpis.lot:'661300482'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FETUtRNw==	661300482	661300482	2004	2004-12-01T01:00:00Z					162.11000000000001		
2889628-2004	gnpis.lot:'661300482'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FETUtRNw==	661300482	661300482	2004	2004-01-01T01:00:00Z		317.7					
2889628-2004	gnpis.lot:'661300482'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FETUtRNw==	661300482	661300482	2004	2004-12-01T01:00:00Z							822.4
2889628-2004	gnpis.lot:'661300482'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FETUtRNw==	661300482	661300482	2004	2004-01-01T01:00:00Z						30.03	
2889628-2004	gnpis.lot:'661300482'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FETUtRNw==	661300482	661300482	2004	2004-12-01T01:00:00Z			6				
2889628-2005	gnpis.lot:'661300482'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FETUtRNw==	661300482	661300482	2005	2005-05-01T02:00:00Z				11.9716			
2889628-2005	gnpis.lot:'661300482'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FETUtRNw==	661300482	661300482	2005	2005-05-01T02:00:00Z			6				
2889526-2004	gnpis.lot:'661300373'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZMN1hPWA==	661300373	661300373	2004	2004-01-01T01:00:00Z	44.74						
2889526-2004	gnpis.lot:'661300373'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZMN1hPWA==	661300373	661300373	2004	2004-12-01T01:00:00Z					116.78		
2889526-2004	gnpis.lot:'661300373'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZMN1hPWA==	661300373	661300373	2004	2004-01-01T01:00:00Z		227.1					
2889526-2004	gnpis.lot:'661300373'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZMN1hPWA==	661300373	661300373	2004	2004-12-01T01:00:00Z							670.7
2889526-2004	gnpis.lot:'661300373'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZMN1hPWA==	661300373	661300373	2004	2004-01-01T01:00:00Z						27.03	
2889526-2004	gnpis.lot:'661300373'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZMN1hPWA==	661300373	661300373	2004	2004-12-01T01:00:00Z			6				
2889526-2005	gnpis.lot:'661300373'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZMN1hPWA==	661300373	661300373	2005	2005-05-01T02:00:00Z				9.333025000000001			
2889526-2005	gnpis.lot:'661300373'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZMN1hPWA==	661300373	661300373	2005	2005-05-01T02:00:00Z			6				
2889680-2004	gnpis.lot:'661300534'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1REN01TQw==	661300534	661300534	2004	2004-01-01T01:00:00Z	57.9						
2889680-2004	gnpis.lot:'661300534'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1REN01TQw==	661300534	661300534	2004	2004-12-01T01:00:00Z					148.61000000000001		
2889680-2004	gnpis.lot:'661300534'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1REN01TQw==	661300534	661300534	2004	2004-01-01T01:00:00Z		291.10000000000002					
2889680-2004	gnpis.lot:'661300534'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1REN01TQw==	661300534	661300534	2004	2004-12-01T01:00:00Z							746.4
2889680-2004	gnpis.lot:'661300534'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1REN01TQw==	661300534	661300534	2004	2004-01-01T01:00:00Z						44.86	
2889680-2004	gnpis.lot:'661300534'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1REN01TQw==	661300534	661300534	2004	2004-12-01T01:00:00Z			6				
2889680-2005	gnpis.lot:'661300534'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1REN01TQw==	661300534	661300534	2005	2005-05-01T02:00:00Z				12.645136000000001			
2889680-2005	gnpis.lot:'661300534'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1REN01TQw==	661300534	661300534	2005	2005-05-01T02:00:00Z			6				
2889424-2004	gnpis.lot:'661300247'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NIVklXOA==	661300247	661300247	2004	2004-01-01T01:00:00Z	50.57						
2889424-2004	gnpis.lot:'661300247'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NIVklXOA==	661300247	661300247	2004	2004-12-01T01:00:00Z					124.28		
2889424-2004	gnpis.lot:'661300247'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NIVklXOA==	661300247	661300247	2004	2004-01-01T01:00:00Z		249.2					
2889424-2004	gnpis.lot:'661300247'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NIVklXOA==	661300247	661300247	2004	2004-12-01T01:00:00Z							669
2889424-2004	gnpis.lot:'661300247'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NIVklXOA==	661300247	661300247	2004	2004-01-01T01:00:00Z						24.03	
2889424-2004	gnpis.lot:'661300247'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NIVklXOA==	661300247	661300247	2004	2004-12-01T01:00:00Z			6				
2889424-2005	gnpis.lot:'661300247'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NIVklXOA==	661300247	661300247	2005	2005-05-01T02:00:00Z				5.5413160000000001			
2889424-2005	gnpis.lot:'661300247'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NIVklXOA==	661300247	661300247	2005	2005-05-01T02:00:00Z			6				
2889432-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-01-01T01:00:00Z	63.24						
2889432-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-12-01T01:00:00Z					161.28		
2889432-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-01-01T01:00:00Z		280.89999999999998					
2889432-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-12-01T01:00:00Z							802.4
2889432-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-01-01T01:00:00Z						34.69	
2889432-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-12-01T01:00:00Z			6				
2889432-2005	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2005	2005-05-01T02:00:00Z				15.194404			
2889432-2005	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2005	2005-05-01T02:00:00Z			6				
2889571-2004	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-01-01T01:00:00Z	64.53						
2889571-2004	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-12-01T01:00:00Z					150.85		
2889571-2004	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-01-01T01:00:00Z		312.5					
2889571-2004	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-12-01T01:00:00Z							742.7
2889571-2004	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-01-01T01:00:00Z						35.049999999999997	
2889571-2004	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-01-01T01:00:00Z			5				
2889571-2005	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2005	2005-05-01T02:00:00Z				10.265616000000001			
2889571-2005	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2005	2005-05-01T02:00:00Z			5				
2889629-2004	gnpis.lot:'661300483'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlLMDVDMA==	661300483	661300483	2004	2004-01-01T01:00:00Z	60.57						
2889629-2004	gnpis.lot:'661300483'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlLMDVDMA==	661300483	661300483	2004	2004-12-01T01:00:00Z					143.28		
2889629-2004	gnpis.lot:'661300483'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlLMDVDMA==	661300483	661300483	2004	2004-01-01T01:00:00Z		289.39999999999998					
2889629-2004	gnpis.lot:'661300483'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlLMDVDMA==	661300483	661300483	2004	2004-12-01T01:00:00Z							804
2889629-2004	gnpis.lot:'661300483'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlLMDVDMA==	661300483	661300483	2004	2004-01-01T01:00:00Z						30.69	
2889629-2004	gnpis.lot:'661300483'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlLMDVDMA==	661300483	661300483	2004	2004-12-01T01:00:00Z			6				
2889629-2005	gnpis.lot:'661300483'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlLMDVDMA==	661300483	661300483	2005	2005-05-01T02:00:00Z				9.6162010000000002			
2889629-2005	gnpis.lot:'661300483'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlLMDVDMA==	661300483	661300483	2005	2005-05-01T02:00:00Z			6				
2889649-2004	gnpis.lot:'661300503'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NZWk9GUA==	661300503	661300503	2004	2004-01-01T01:00:00Z	60.24						
2889649-2004	gnpis.lot:'661300503'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NZWk9GUA==	661300503	661300503	2004	2004-12-01T01:00:00Z					119.95		
2889649-2004	gnpis.lot:'661300503'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NZWk9GUA==	661300503	661300503	2004	2004-01-01T01:00:00Z		302.10000000000002					
2889649-2004	gnpis.lot:'661300503'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NZWk9GUA==	661300503	661300503	2004	2004-12-01T01:00:00Z							735.7
2889649-2004	gnpis.lot:'661300503'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NZWk9GUA==	661300503	661300503	2004	2004-01-01T01:00:00Z						20.36	
2889649-2004	gnpis.lot:'661300503'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NZWk9GUA==	661300503	661300503	2004	2004-12-01T01:00:00Z			6				
2889649-2005	gnpis.lot:'661300503'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NZWk9GUA==	661300503	661300503	2005	2005-05-01T02:00:00Z				6.76			
2889649-2005	gnpis.lot:'661300503'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NZWk9GUA==	661300503	661300503	2005	2005-05-01T02:00:00Z			6				
2889406-2004	gnpis.lot:'661300224'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMWDZRWA==	661300224	661300224	2004	2004-01-01T01:00:00Z	51.57						
2889406-2004	gnpis.lot:'661300224'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMWDZRWA==	661300224	661300224	2004	2004-12-01T01:00:00Z					137.78		
2889406-2004	gnpis.lot:'661300224'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMWDZRWA==	661300224	661300224	2004	2004-01-01T01:00:00Z		247.4					
2889406-2004	gnpis.lot:'661300224'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMWDZRWA==	661300224	661300224	2004	2004-12-01T01:00:00Z							759
2889406-2004	gnpis.lot:'661300224'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMWDZRWA==	661300224	661300224	2004	2004-01-01T01:00:00Z						37.03	
2889406-2004	gnpis.lot:'661300224'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMWDZRWA==	661300224	661300224	2004	NA			6				
