observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	REP	Syllep1	Height1	Height2	Shoots3	Circum1	Circum2	Budflush2
2889768-2004	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-01-01T01:00:00Z						57.84		
2889768-2004	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-12-01T01:00:00Z							156.5	
2889768-2004	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-01-01T01:00:00Z			288.2					
2889768-2004	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-12-01T01:00:00Z				585				
2889768-2004	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-01-01T01:00:00Z		25.9						
2889768-2004	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-12-01T01:00:00Z	6							
2889768-2005	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2005	2005-05-01T02:00:00Z					14.478025000000001			
2889768-2005	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2005	2005-05-01T02:00:00Z	6							
2889924-2004	gnpis.lot:'661300446'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09SR1czUg==	661300446	661300446	2004	2004-03-21T01:00:00Z								95.318603549309998
2889924-2004	gnpis.lot:'661300446'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09SR1czUg==	661300446	661300446	2004	2004-01-01T01:00:00Z						49.5		
2889924-2004	gnpis.lot:'661300446'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09SR1czUg==	661300446	661300446	2004	2004-12-01T01:00:00Z							121.25	
2889924-2004	gnpis.lot:'661300446'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09SR1czUg==	661300446	661300446	2004	2004-01-01T01:00:00Z			239.5					
2889924-2004	gnpis.lot:'661300446'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09SR1czUg==	661300446	661300446	2004	2004-12-01T01:00:00Z				533				
2889924-2004	gnpis.lot:'661300446'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09SR1czUg==	661300446	661300446	2004	2004-01-01T01:00:00Z		19.899999999999999						
2889924-2004	gnpis.lot:'661300446'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09SR1czUg==	661300446	661300446	2004	2004-12-01T01:00:00Z	5							
2889924-2005	gnpis.lot:'661300446'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09SR1czUg==	661300446	661300446	2005	2005-05-01T02:00:00Z					16.703568999999998			
2889924-2005	gnpis.lot:'661300446'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09SR1czUg==	661300446	661300446	2005	2005-05-01T02:00:00Z	5							
2889760-2004	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-03-21T01:00:00Z								96.485270215976698
2889760-2004	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-01-01T01:00:00Z						46.32		
2889760-2004	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-12-01T01:00:00Z							121.99	
2889760-2004	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-01-01T01:00:00Z			246.2					
2889760-2004	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-12-01T01:00:00Z				512.9				
2889760-2004	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-01-01T01:00:00Z		10.567						
2889760-2004	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-12-01T01:00:00Z	6							
2889760-2005	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2005	2005-05-01T02:00:00Z					12.467961000000001			
2889760-2005	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2005	2005-05-01T02:00:00Z	6							
2890004-2004	gnpis.lot:'661300527'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCUlVTRQ==	661300527	661300527	2004	2004-03-21T01:00:00Z								93.538122448484998
2890004-2004	gnpis.lot:'661300527'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCUlVTRQ==	661300527	661300527	2004	2004-01-01T01:00:00Z						52.64		
2890004-2004	gnpis.lot:'661300527'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCUlVTRQ==	661300527	661300527	2004	2004-12-01T01:00:00Z							114.31	
2890004-2004	gnpis.lot:'661300527'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCUlVTRQ==	661300527	661300527	2004	2004-01-01T01:00:00Z			207.4					
2890004-2004	gnpis.lot:'661300527'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCUlVTRQ==	661300527	661300527	2004	2004-12-01T01:00:00Z				474.4				
2890004-2004	gnpis.lot:'661300527'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCUlVTRQ==	661300527	661300527	2004	2004-01-01T01:00:00Z		16.067						
2890004-2004	gnpis.lot:'661300527'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCUlVTRQ==	661300527	661300527	2004	2004-12-01T01:00:00Z	6							
2890004-2005	gnpis.lot:'661300527'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCUlVTRQ==	661300527	661300527	2005	2005-05-01T02:00:00Z					11.992369			
2890004-2005	gnpis.lot:'661300527'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCUlVTRQ==	661300527	661300527	2005	2005-05-01T02:00:00Z	6							
2889763-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-03-21T01:00:00Z								94.441690716928903
2889763-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-01-01T01:00:00Z						66.56		
2889763-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-12-01T01:00:00Z							147.33000000000001	
2889763-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-01-01T01:00:00Z			289.7					
2889763-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-12-01T01:00:00Z				579.4				
2889763-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-01-01T01:00:00Z		30.335999999999999						
2889763-2004	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2004	2004-12-01T01:00:00Z	6							
2889763-2005	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2005	2005-05-01T02:00:00Z					17.740943999999999			
2889763-2005	gnpis.lot:'661300256'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pHQUZDMw==	661300256	661300256	2005	2005-05-01T02:00:00Z	6							
2889864-2004	gnpis.lot:'661300380'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1owMFRQUA==	661300380	661300380	2004	2004-03-21T01:00:00Z								93.651936882643398
2889864-2004	gnpis.lot:'661300380'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1owMFRQUA==	661300380	661300380	2004	2004-01-01T01:00:00Z						64.13		
2889864-2004	gnpis.lot:'661300380'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1owMFRQUA==	661300380	661300380	2004	2004-12-01T01:00:00Z							140.72999999999999	
2889864-2004	gnpis.lot:'661300380'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1owMFRQUA==	661300380	661300380	2004	2004-01-01T01:00:00Z			310.5					
2889864-2004	gnpis.lot:'661300380'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1owMFRQUA==	661300380	661300380	2004	2004-12-01T01:00:00Z				577				
2889864-2004	gnpis.lot:'661300380'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1owMFRQUA==	661300380	661300380	2004	2004-01-01T01:00:00Z		32.024000000000001						
2889864-2004	gnpis.lot:'661300380'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1owMFRQUA==	661300380	661300380	2004	2004-03-21T01:00:00Z	6							
2889864-2005	gnpis.lot:'661300380'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1owMFRQUA==	661300380	661300380	2005	2005-05-01T02:00:00Z					4.8268089999999999			
2889864-2005	gnpis.lot:'661300380'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1owMFRQUA==	661300380	661300380	2005	2005-05-01T02:00:00Z	6							
2889920-2004	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-03-21T01:00:00Z								92.985270215976698
2889920-2004	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-01-01T01:00:00Z						47.37		
2889920-2004	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-12-01T01:00:00Z							118.5	
2889920-2004	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-01-01T01:00:00Z			271.2					
2889920-2004	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-12-01T01:00:00Z				548				
2889920-2004	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-01-01T01:00:00Z		12.733000000000001						
2889920-2004	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-01-01T01:00:00Z	6							
2889920-2005	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2005	2005-05-01T02:00:00Z					13.957696000000002			
2889920-2005	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2005	2005-05-01T02:00:00Z	6							
2889935-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-03-21T01:00:00Z								92.318603549309998
2889935-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-01-01T01:00:00Z						55.22		
2889935-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-12-01T01:00:00Z							116.24	
2889935-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-01-01T01:00:00Z			280					
2889935-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-12-01T01:00:00Z				528.70000000000005				
2889935-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-01-01T01:00:00Z		24.567						
2889935-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-12-01T01:00:00Z	6							
2889935-2005	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2005	2005-05-01T02:00:00Z					9.8721639999999997			
2889935-2005	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2005	2005-05-01T02:00:00Z	6							
2889998-2004	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-03-21T01:00:00Z								95.818603549309998
2889998-2004	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-01-01T01:00:00Z						75.64		
2889998-2004	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-12-01T01:00:00Z							164.31	
2889998-2004	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-01-01T01:00:00Z			305.89999999999998					
2889998-2004	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-12-01T01:00:00Z				626.4				
2889998-2004	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-01-01T01:00:00Z		36.4						
2889998-2004	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-12-01T01:00:00Z	6							
2889998-2005	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2005	2005-05-01T02:00:00Z					15.784728999999999			
2889998-2005	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2005	2005-05-01T02:00:00Z	6							
2889909-2004	gnpis.lot:'661300429'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09FM0lKRQ==	661300429	661300429	2004	2004-03-21T01:00:00Z								91.318603549309998
2889909-2004	gnpis.lot:'661300429'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09FM0lKRQ==	661300429	661300429	2004	2004-01-01T01:00:00Z						62.55		
2889909-2004	gnpis.lot:'661300429'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09FM0lKRQ==	661300429	661300429	2004	2004-12-01T01:00:00Z							139.5	
2889909-2004	gnpis.lot:'661300429'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09FM0lKRQ==	661300429	661300429	2004	2004-01-01T01:00:00Z			299.89999999999998					
2889909-2004	gnpis.lot:'661300429'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09FM0lKRQ==	661300429	661300429	2004	2004-12-01T01:00:00Z				580.29999999999995				
2889909-2004	gnpis.lot:'661300429'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09FM0lKRQ==	661300429	661300429	2004	2004-01-01T01:00:00Z		28.4						
2889909-2004	gnpis.lot:'661300429'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09FM0lKRQ==	661300429	661300429	2004	2004-12-01T01:00:00Z	6							
2889909-2005	gnpis.lot:'661300429'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09FM0lKRQ==	661300429	661300429	2005	2005-05-01T02:00:00Z					10.125124			
2889909-2005	gnpis.lot:'661300429'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09FM0lKRQ==	661300429	661300429	2005	2005-05-01T02:00:00Z	6							
2889962-2004	gnpis.lot:'661300485'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FMRkFXTw==	661300485	661300485	2004	2004-03-21T01:00:00Z								91.151936882643398
2889962-2004	gnpis.lot:'661300485'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FMRkFXTw==	661300485	661300485	2004	2004-01-01T01:00:00Z						51.56		
2889962-2004	gnpis.lot:'661300485'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FMRkFXTw==	661300485	661300485	2004	2004-12-01T01:00:00Z							161.24	
2889962-2004	gnpis.lot:'661300485'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FMRkFXTw==	661300485	661300485	2004	2004-01-01T01:00:00Z			277.39999999999998					
2889962-2004	gnpis.lot:'661300485'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FMRkFXTw==	661300485	661300485	2004	2004-12-01T01:00:00Z				607.70000000000005				
2889962-2004	gnpis.lot:'661300485'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FMRkFXTw==	661300485	661300485	2004	2004-01-01T01:00:00Z		26.4						
2889962-2004	gnpis.lot:'661300485'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FMRkFXTw==	661300485	661300485	2004	2004-12-01T01:00:00Z	6							
2889962-2005	gnpis.lot:'661300485'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FMRkFXTw==	661300485	661300485	2005	2005-05-01T02:00:00Z					17.156164000000004			
2889962-2005	gnpis.lot:'661300485'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FMRkFXTw==	661300485	661300485	2005	2005-05-01T02:00:00Z	6							
2890029-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-03-21T01:00:00Z								94.318603549309998
2890029-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-01-01T01:00:00Z						51.56		
2890029-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-12-01T01:00:00Z							100.35	
2890029-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-01-01T01:00:00Z			251.5					
2890029-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-12-01T01:00:00Z				488.8				
2890029-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-01-01T01:00:00Z		12.9						
2890029-2004	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2004	2004-12-01T01:00:00Z	6							
2890029-2005	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2005	2005-05-01T02:00:00Z					10.903204000000001			
2890029-2005	gnpis.lot:'661300552'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzY4RTNMQg==	661300552	661300552	2005	2005-05-01T02:00:00Z	6							
2890066-2004	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-03-21T01:00:00Z								
2890066-2004	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-01-01T01:00:00Z						49.99		
2890066-2004	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-12-01T01:00:00Z							120.45	
2890066-2004	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-01-01T01:00:00Z			301					
2890066-2004	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-12-01T01:00:00Z				523.79999999999995				
2890066-2004	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-01-01T01:00:00Z		23.4						
2890066-2004	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-12-01T01:00:00Z	6							
2890066-2005	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2005	2005-05-01T02:00:00Z					9.9792809999999985			
2890066-2005	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2005	2005-05-01T02:00:00Z	6							
2889754-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-03-21T01:00:00Z								94.818603549309998
2889754-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-01-01T01:00:00Z						59.43		
2889754-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-12-01T01:00:00Z							140.16	
2889754-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-01-01T01:00:00Z			246					
2889754-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-12-01T01:00:00Z				596.6				
2889754-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-01-01T01:00:00Z		18.067						
2889754-2004	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2004	2004-01-01T01:00:00Z	4							
2889754-2005	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2005	2005-05-01T02:00:00Z					10.863615999999999			
2889754-2005	gnpis.lot:'661300246'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lISERYQw==	661300246	661300246	2005	2005-05-01T02:00:00Z	4							
2889788-2004	gnpis.lot:'661300295'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJMMUJHWA==	661300295	661300295	2004	2004-03-21T01:00:00Z								91.818603549309998
2889788-2004	gnpis.lot:'661300295'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJMMUJHWA==	661300295	661300295	2004	2004-01-01T01:00:00Z						51.03		
2889788-2004	gnpis.lot:'661300295'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJMMUJHWA==	661300295	661300295	2004	2004-12-01T01:00:00Z							115.76	
2889788-2004	gnpis.lot:'661300295'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJMMUJHWA==	661300295	661300295	2004	2004-01-01T01:00:00Z			259					
2889788-2004	gnpis.lot:'661300295'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJMMUJHWA==	661300295	661300295	2004	2004-12-01T01:00:00Z				544.9				
2889788-2004	gnpis.lot:'661300295'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJMMUJHWA==	661300295	661300295	2004	2004-01-01T01:00:00Z		19.567						
2889788-2004	gnpis.lot:'661300295'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJMMUJHWA==	661300295	661300295	2004	2004-12-01T01:00:00Z	6							
2889788-2005	gnpis.lot:'661300295'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJMMUJHWA==	661300295	661300295	2005	2005-05-01T02:00:00Z					10.556001			
2889788-2005	gnpis.lot:'661300295'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJMMUJHWA==	661300295	661300295	2005	2005-05-01T02:00:00Z	6							
2889853-2004	gnpis.lot:'661300369'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWE41UA==	661300369	661300369	2004	2004-03-21T01:00:00Z								93.485270215976698
2889853-2004	gnpis.lot:'661300369'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWE41UA==	661300369	661300369	2004	2004-01-01T01:00:00Z						47.89		
