observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	solution_air_pressure	solution_name	phenovation_raw_image	solution_volume	2DVIS
P_9630	NA	NA	NA	Zea_VIB_RIL_8W_EP27_6___1098	RIL_8W_EP27_6	1098	NA	2012-07-01T10:00:00Z		133.31			
P_9630	NA	NA	NA	Zea_VIB_RIL_8W_EP27_6___1098	RIL_8W_EP27_6	1098	NA	2012-07-01T10:00:00Z				69.10	
P_9631	NA	NA	NA	Zea_VIB_RIL_8W_EP28_19___1099	RIL_8W_EP28_19	1099	NA	2012-07-01T10:00:00Z			78.11		
P_9631	NA	NA	NA	Zea_VIB_RIL_8W_EP28_19___1099	RIL_8W_EP28_19	1099	NA	2012-07-01T10:00:00Z	6.40				
P_9631	NA	NA	NA	Zea_VIB_RIL_8W_EP28_19___1099	RIL_8W_EP28_19	1099	NA	2012-07-01T10:00:00Z		174.08			
P_9631	NA	NA	NA	Zea_VIB_RIL_8W_EP28_19___1099	RIL_8W_EP28_19	1099	NA	2012-07-01T10:00:00Z				65.91	
P_9632	NA	NA	NA	Zea_VIB_RIL_8W_EP28_21___1100	RIL_8W_EP28_21	1100	NA	2012-07-01T10:00:00Z			73.19		
P_9632	NA	NA	NA	Zea_VIB_RIL_8W_EP28_21___1100	RIL_8W_EP28_21	1100	NA	2012-07-01T10:00:00Z	7.66				
P_9632	NA	NA	NA	Zea_VIB_RIL_8W_EP28_21___1100	RIL_8W_EP28_21	1100	NA	2012-07-01T10:00:00Z		155.00			
P_9632	NA	NA	NA	Zea_VIB_RIL_8W_EP28_21___1100	RIL_8W_EP28_21	1100	NA	2012-07-01T10:00:00Z				78.15	
P_9633	NA	NA	NA	Zea_VIB_RIL_8W_EP28_22___1101	RIL_8W_EP28_22	1101	NA	2012-07-01T10:00:00Z			78.08		
P_9633	NA	NA	NA	Zea_VIB_RIL_8W_EP28_22___1101	RIL_8W_EP28_22	1101	NA	2012-07-01T10:00:00Z	4.10				
P_9633	NA	NA	NA	Zea_VIB_RIL_8W_EP28_22___1101	RIL_8W_EP28_22	1101	NA	2012-07-01T10:00:00Z		177.67			
P_9633	NA	NA	NA	Zea_VIB_RIL_8W_EP28_22___1101	RIL_8W_EP28_22	1101	NA	2012-07-01T10:00:00Z				95.15	
P_9634	NA	NA	NA	Zea_VIB_RIL_8W_EP28_23___1102	RIL_8W_EP28_23	1102	NA	2012-07-01T10:00:00Z			77.91		
P_9634	NA	NA	NA	Zea_VIB_RIL_8W_EP28_23___1102	RIL_8W_EP28_23	1102	NA	2012-07-01T10:00:00Z	6.03				
P_9634	NA	NA	NA	Zea_VIB_RIL_8W_EP28_23___1102	RIL_8W_EP28_23	1102	NA	2012-07-01T10:00:00Z		171.84			
P_9634	NA	NA	NA	Zea_VIB_RIL_8W_EP28_23___1102	RIL_8W_EP28_23	1102	NA	2012-07-01T10:00:00Z				101.23	
P_9635	NA	NA	NA	Zea_VIB_RIL_8W_22RIL8way___125	RIL_8W_22 RIL 8-way 	125	NA	2012-07-01T10:00:00Z			74.76		
P_9635	NA	NA	NA	Zea_VIB_RIL_8W_22RIL8way___125	RIL_8W_22 RIL 8-way 	125	NA	2012-07-01T10:00:00Z	8.79				
P_9635	NA	NA	NA	Zea_VIB_RIL_8W_22RIL8way___125	RIL_8W_22 RIL 8-way 	125	NA	2012-07-01T10:00:00Z		196.10			
P_9635	NA	NA	NA	Zea_VIB_RIL_8W_22RIL8way___125	RIL_8W_22 RIL 8-way 	125	NA	2012-07-01T10:00:00Z				98.60	
P_9636	NA	NA	NA	Zea_VIB_RIL_8W_EP28_31___1103	RIL_8W_EP28_31	1103	NA	2012-07-01T10:00:00Z			79.36		
P_9636	NA	NA	NA	Zea_VIB_RIL_8W_EP28_31___1103	RIL_8W_EP28_31	1103	NA	2012-07-01T10:00:00Z	9.52				
P_9636	NA	NA	NA	Zea_VIB_RIL_8W_EP28_31___1103	RIL_8W_EP28_31	1103	NA	2012-07-01T10:00:00Z		170.83			
P_9636	NA	NA	NA	Zea_VIB_RIL_8W_EP28_31___1103	RIL_8W_EP28_31	1103	NA	2012-07-01T10:00:00Z				92.52	
P_9637	NA	NA	NA	Zea_VIB_RIL_8W_EP28_33___1104	RIL_8W_EP28_33	1104	NA	2012-07-01T10:00:00Z			80.55		
P_9637	NA	NA	NA	Zea_VIB_RIL_8W_EP28_33___1104	RIL_8W_EP28_33	1104	NA	2012-07-01T10:00:00Z	5.85				
P_9637	NA	NA	NA	Zea_VIB_RIL_8W_EP28_33___1104	RIL_8W_EP28_33	1104	NA	2012-07-01T10:00:00Z		149.20			
P_9637	NA	NA	NA	Zea_VIB_RIL_8W_EP28_33___1104	RIL_8W_EP28_33	1104	NA	2012-07-01T10:00:00Z				68.03	
P_9638	NA	NA	NA	Zea_VIB_RIL_8W_23RIL8way___126	RIL_8W_23 RIL 8-way 	126	NA	2012-07-01T10:00:00Z			78.53		
P_9638	NA	NA	NA	Zea_VIB_RIL_8W_23RIL8way___126	RIL_8W_23 RIL 8-way 	126	NA	2012-07-01T10:00:00Z	4.63				
P_9638	NA	NA	NA	Zea_VIB_RIL_8W_23RIL8way___126	RIL_8W_23 RIL 8-way 	126	NA	2012-07-01T10:00:00Z		155.14			
P_9638	NA	NA	NA	Zea_VIB_RIL_8W_23RIL8way___126	RIL_8W_23 RIL 8-way 	126	NA	2012-07-01T10:00:00Z				63.64	
P_9639	NA	NA	NA	Zea_VIB_RIL_8W_EP28_40___1105	RIL_8W_EP28_40	1105	NA	2012-07-01T10:00:00Z			75.84		
P_9639	NA	NA	NA	Zea_VIB_RIL_8W_EP28_40___1105	RIL_8W_EP28_40	1105	NA	2012-07-01T10:00:00Z	4.66				
P_9639	NA	NA	NA	Zea_VIB_RIL_8W_EP28_40___1105	RIL_8W_EP28_40	1105	NA	2012-07-01T10:00:00Z		107.95			
P_9639	NA	NA	NA	Zea_VIB_RIL_8W_EP28_40___1105	RIL_8W_EP28_40	1105	NA	2012-07-01T10:00:00Z				44.61	
P_9640	NA	NA	NA	Zea_VIB_RIL_8W_EP28_41___1106	RIL_8W_EP28_41	1106	NA	2012-07-01T10:00:00Z			78.81		
P_9640	NA	NA	NA	Zea_VIB_RIL_8W_EP28_41___1106	RIL_8W_EP28_41	1106	NA	2012-07-01T10:00:00Z	7.01				
P_9640	NA	NA	NA	Zea_VIB_RIL_8W_EP28_41___1106	RIL_8W_EP28_41	1106	NA	2012-07-01T10:00:00Z		122.02			
P_9640	NA	NA	NA	Zea_VIB_RIL_8W_EP28_41___1106	RIL_8W_EP28_41	1106	NA	2012-07-01T10:00:00Z				71.27	
P_9641	NA	NA	NA	Zea_VIB_RIL_8W_EP28_42___1107	RIL_8W_EP28_42	1107	NA	2012-07-01T10:00:00Z			80.73		
P_9641	NA	NA	NA	Zea_VIB_RIL_8W_EP28_42___1107	RIL_8W_EP28_42	1107	NA	2012-07-01T10:00:00Z	5.32				
P_9641	NA	NA	NA	Zea_VIB_RIL_8W_EP28_42___1107	RIL_8W_EP28_42	1107	NA	2012-07-01T10:00:00Z		182.54			
P_9641	NA	NA	NA	Zea_VIB_RIL_8W_EP28_42___1107	RIL_8W_EP28_42	1107	NA	2012-07-01T10:00:00Z				105.84	
P_9642	NA	NA	NA	Zea_VIB_RIL_8W_EP28_43___1108	RIL_8W_EP28_43	1108	NA	2012-07-01T10:00:00Z			79.19		
P_9642	NA	NA	NA	Zea_VIB_RIL_8W_EP28_43___1108	RIL_8W_EP28_43	1108	NA	2012-07-01T10:00:00Z	5.40				
P_9642	NA	NA	NA	Zea_VIB_RIL_8W_EP28_43___1108	RIL_8W_EP28_43	1108	NA	2012-07-01T10:00:00Z		174.62			
P_9642	NA	NA	NA	Zea_VIB_RIL_8W_EP28_43___1108	RIL_8W_EP28_43	1108	NA	2012-07-01T10:00:00Z				106.01	
P_9643	NA	NA	NA	Zea_VIB_RIL_8W_24RIL8way___128	RIL_8W_24 RIL 8-way 	128	NA	2012-07-01T10:00:00Z			77.89		
P_9643	NA	NA	NA	Zea_VIB_RIL_8W_24RIL8way___128	RIL_8W_24 RIL 8-way 	128	NA	2012-07-01T10:00:00Z	4.29				
P_9643	NA	NA	NA	Zea_VIB_RIL_8W_24RIL8way___128	RIL_8W_24 RIL 8-way 	128	NA	2012-07-01T10:00:00Z		134.92			
P_9643	NA	NA	NA	Zea_VIB_RIL_8W_24RIL8way___128	RIL_8W_24 RIL 8-way 	128	NA	2012-07-01T10:00:00Z				70.36	
P_9644	NA	NA	NA	Zea_VIB_RIL_8W_EP28_50___1109	RIL_8W_EP28_50	1109	NA	2012-07-01T10:00:00Z			72.06		
P_9644	NA	NA	NA	Zea_VIB_RIL_8W_EP28_50___1109	RIL_8W_EP28_50	1109	NA	2012-07-01T10:00:00Z	5.79				
P_9644	NA	NA	NA	Zea_VIB_RIL_8W_EP28_50___1109	RIL_8W_EP28_50	1109	NA	2012-07-01T10:00:00Z		161.98			
P_9644	NA	NA	NA	Zea_VIB_RIL_8W_EP28_50___1109	RIL_8W_EP28_50	1109	NA	2012-07-01T10:00:00Z				77.72	
P_9645	NA	NA	NA	Zea_VIB_RIL_8W_EP28_6___1110	RIL_8W_EP28_6	1110	NA	2012-07-01T10:00:00Z			73.08		
P_9645	NA	NA	NA	Zea_VIB_RIL_8W_EP28_6___1110	RIL_8W_EP28_6	1110	NA	2012-07-01T10:00:00Z	7.71				
P_9645	NA	NA	NA	Zea_VIB_RIL_8W_EP28_6___1110	RIL_8W_EP28_6	1110	NA	2012-07-01T10:00:00Z		170.51			
P_9645	NA	NA	NA	Zea_VIB_RIL_8W_EP28_6___1110	RIL_8W_EP28_6	1110	NA	2012-07-01T10:00:00Z				78.78	
P_9646	NA	NA	NA	Zea_VIB_RIL_8W_EP29_1___1111	RIL_8W_EP29_1	1111	NA	2012-07-01T10:00:00Z			70.07		
P_9646	NA	NA	NA	Zea_VIB_RIL_8W_EP29_1___1111	RIL_8W_EP29_1	1111	NA	2012-07-01T10:00:00Z	5.53				
P_9646	NA	NA	NA	Zea_VIB_RIL_8W_EP29_1___1111	RIL_8W_EP29_1	1111	NA	2012-07-01T10:00:00Z		108.31			
P_9646	NA	NA	NA	Zea_VIB_RIL_8W_EP29_1___1111	RIL_8W_EP29_1	1111	NA	2012-07-01T10:00:00Z				60.42	
P_9647	NA	NA	NA	Zea_VIB_RIL_8W_EP29_12___1112	RIL_8W_EP29_12	1112	NA	2012-07-01T10:00:00Z			75.29		
P_9647	NA	NA	NA	Zea_VIB_RIL_8W_EP29_12___1112	RIL_8W_EP29_12	1112	NA	2012-07-01T10:00:00Z	7.50				
P_9647	NA	NA	NA	Zea_VIB_RIL_8W_EP29_12___1112	RIL_8W_EP29_12	1112	NA	2012-07-01T10:00:00Z		184.11			
P_9647	NA	NA	NA	Zea_VIB_RIL_8W_EP29_12___1112	RIL_8W_EP29_12	1112	NA	2012-07-01T10:00:00Z				127.64	
P_9648	NA	NA	NA	Zea_VIB_RIL_8W_EP29_17___1113	RIL_8W_EP29_17	1113	NA	2012-07-01T10:00:00Z			75.92		
P_9648	NA	NA	NA	Zea_VIB_RIL_8W_EP29_17___1113	RIL_8W_EP29_17	1113	NA	2012-07-01T10:00:00Z	7.80				
P_9648	NA	NA	NA	Zea_VIB_RIL_8W_EP29_17___1113	RIL_8W_EP29_17	1113	NA	2012-07-01T10:00:00Z		149.18			
P_9648	NA	NA	NA	Zea_VIB_RIL_8W_EP29_17___1113	RIL_8W_EP29_17	1113	NA	2012-07-01T10:00:00Z				80.74	
P_9649	NA	NA	NA	Zea_VIB_RIL_8W_EP29_2___1114	RIL_8W_EP29_2	1114	NA	2012-07-01T10:00:00Z			79.09		
P_9649	NA	NA	NA	Zea_VIB_RIL_8W_EP29_2___1114	RIL_8W_EP29_2	1114	NA	2012-07-01T10:00:00Z	5.42				
P_9649	NA	NA	NA	Zea_VIB_RIL_8W_EP29_2___1114	RIL_8W_EP29_2	1114	NA	2012-07-01T10:00:00Z		117.66			
P_9649	NA	NA	NA	Zea_VIB_RIL_8W_EP29_2___1114	RIL_8W_EP29_2	1114	NA	2012-07-01T10:00:00Z				68.84	
P_9650	NA	NA	NA	Zea_VIB_RIL_8W_EP29_29___1115	RIL_8W_EP29_29	1115	NA	2012-07-01T10:00:00Z			73.57		
P_9650	NA	NA	NA	Zea_VIB_RIL_8W_EP29_29___1115	RIL_8W_EP29_29	1115	NA	2012-07-01T10:00:00Z	8.64				
P_9650	NA	NA	NA	Zea_VIB_RIL_8W_EP29_29___1115	RIL_8W_EP29_29	1115	NA	2012-07-01T10:00:00Z		142.73			
P_9650	NA	NA	NA	Zea_VIB_RIL_8W_EP29_29___1115	RIL_8W_EP29_29	1115	NA	2012-07-01T10:00:00Z				65.60	
P_9651	NA	NA	NA	Zea_VIB_RIL_8W_EP29_30___1116	RIL_8W_EP29_30	1116	NA	2012-07-01T10:00:00Z			71.63		
P_9651	NA	NA	NA	Zea_VIB_RIL_8W_EP29_30___1116	RIL_8W_EP29_30	1116	NA	2012-07-01T10:00:00Z	6.32				
P_9651	NA	NA	NA	Zea_VIB_RIL_8W_EP29_30___1116	RIL_8W_EP29_30	1116	NA	2012-07-01T10:00:00Z		120.71			
P_9651	NA	NA	NA	Zea_VIB_RIL_8W_EP29_30___1116	RIL_8W_EP29_30	1116	NA	2012-07-01T10:00:00Z				62.08	
P_9652	NA	NA	NA	Zea_VIB_RIL_8W_53RIL8way___150	RIL_8W_53 RIL 8-way 	150	NA	2012-07-01T10:00:00Z			77.75		
P_9652	NA	NA	NA	Zea_VIB_RIL_8W_53RIL8way___150	RIL_8W_53 RIL 8-way 	150	NA	2012-07-01T10:00:00Z	9.18				
P_9652	NA	NA	NA	Zea_VIB_RIL_8W_53RIL8way___150	RIL_8W_53 RIL 8-way 	150	NA	2012-07-01T10:00:00Z		212.26			
P_9652	NA	NA	NA	Zea_VIB_RIL_8W_53RIL8way___150	RIL_8W_53 RIL 8-way 	150	NA	2012-07-01T10:00:00Z				119.37	
P_9653	NA	NA	NA	Zea_VIB_RIL_8W_EP29_37___1117	RIL_8W_EP29_37	1117	NA	2012-07-01T10:00:00Z			74.98		
P_9653	NA	NA	NA	Zea_VIB_RIL_8W_EP29_37___1117	RIL_8W_EP29_37	1117	NA	2012-07-01T10:00:00Z	7.63				
P_9653	NA	NA	NA	Zea_VIB_RIL_8W_EP29_37___1117	RIL_8W_EP29_37	1117	NA	2012-07-01T10:00:00Z		208.14			
P_9653	NA	NA	NA	Zea_VIB_RIL_8W_EP29_37___1117	RIL_8W_EP29_37	1117	NA	2012-07-01T10:00:00Z				79.88	
P_9654	NA	NA	NA	Zea_VIB_RIL_8W_EP29_39___1118	RIL_8W_EP29_39	1118	NA	2012-07-01T10:00:00Z			74.60		
P_9654	NA	NA	NA	Zea_VIB_RIL_8W_EP29_39___1118	RIL_8W_EP29_39	1118	NA	2012-07-01T10:00:00Z	7.75				
P_9654	NA	NA	NA	Zea_VIB_RIL_8W_EP29_39___1118	RIL_8W_EP29_39	1118	NA	2012-07-01T10:00:00Z		169.32			
P_9654	NA	NA	NA	Zea_VIB_RIL_8W_EP29_39___1118	RIL_8W_EP29_39	1118	NA	2012-07-01T10:00:00Z				85.48	
P_9655	NA	NA	NA	Zea_VIB_RIL_8W_EP29_4___1119	RIL_8W_EP29_4	1119	NA	2012-07-01T10:00:00Z			70.93		
P_9655	NA	NA	NA	Zea_VIB_RIL_8W_EP29_4___1119	RIL_8W_EP29_4	1119	NA	2012-07-01T10:00:00Z	6.69				
P_9655	NA	NA	NA	Zea_VIB_RIL_8W_EP29_4___1119	RIL_8W_EP29_4	1119	NA	2012-07-01T10:00:00Z		109.40			
P_9655	NA	NA	NA	Zea_VIB_RIL_8W_EP29_4___1119	RIL_8W_EP29_4	1119	NA	2012-07-01T10:00:00Z				50.74	
P_9656	NA	NA	NA	Zea_VIB_RIL_8W_EP29_49___1120	RIL_8W_EP29_49	1120	NA	2012-07-01T10:00:00Z			71.85		
P_9656	NA	NA	NA	Zea_VIB_RIL_8W_EP29_49___1120	RIL_8W_EP29_49	1120	NA	2012-07-01T10:00:00Z	4.53				
P_9656	NA	NA	NA	Zea_VIB_RIL_8W_EP29_49___1120	RIL_8W_EP29_49	1120	NA	2012-07-01T10:00:00Z		153.76			
P_9656	NA	NA	NA	Zea_VIB_RIL_8W_EP29_49___1120	RIL_8W_EP29_49	1120	NA	2012-07-01T10:00:00Z				66.59	
P_9657	NA	NA	NA	Zea_VIB_RIL_8W_EP29_6___1121	RIL_8W_EP29_6	1121	NA	2012-07-01T10:00:00Z			76.48		
P_9657	NA	NA	NA	Zea_VIB_RIL_8W_EP29_6___1121	RIL_8W_EP29_6	1121	NA	2012-07-01T10:00:00Z	7.31				
P_9657	NA	NA	NA	Zea_VIB_RIL_8W_EP29_6___1121	RIL_8W_EP29_6	1121	NA	2012-07-01T10:00:00Z		157.58			
P_9657	NA	NA	NA	Zea_VIB_RIL_8W_EP29_6___1121	RIL_8W_EP29_6	1121	NA	2012-07-01T10:00:00Z				79.29	
P_9658	NA	NA	NA	Zea_VIB_RIL_8W_EP29_7___1122	RIL_8W_EP29_7	1122	NA	2012-07-01T10:00:00Z			79.37		
P_9658	NA	NA	NA	Zea_VIB_RIL_8W_EP29_7___1122	RIL_8W_EP29_7	1122	NA	2012-07-01T10:00:00Z	4.90				
P_9658	NA	NA	NA	Zea_VIB_RIL_8W_EP29_7___1122	RIL_8W_EP29_7	1122	NA	2012-07-01T10:00:00Z		108.60			
P_9658	NA	NA	NA	Zea_VIB_RIL_8W_EP29_7___1122	RIL_8W_EP29_7	1122	NA	2012-07-01T10:00:00Z				45.50	
P_9659	NA	NA	NA	Zea_VIB_RIL_8W_EP29_8___1123	RIL_8W_EP29_8	1123	NA	2012-07-01T10:00:00Z			78.69		
P_9659	NA	NA	NA	Zea_VIB_RIL_8W_EP29_8___1123	RIL_8W_EP29_8	1123	NA	2012-07-01T10:00:00Z	4.38				
P_9659	NA	NA	NA	Zea_VIB_RIL_8W_EP29_8___1123	RIL_8W_EP29_8	1123	NA	2012-07-01T10:00:00Z		153.37			
P_9659	NA	NA	NA	Zea_VIB_RIL_8W_EP29_8___1123	RIL_8W_EP29_8	1123	NA	2012-07-01T10:00:00Z				81.90	
P_9660	NA	NA	NA	Zea_VIB_RIL_8W_EP29_9___1124	RIL_8W_EP29_9	1124	NA	2012-07-01T10:00:00Z			78.83		
P_9660	NA	NA	NA	Zea_VIB_RIL_8W_EP29_9___1124	RIL_8W_EP29_9	1124	NA	2012-07-01T10:00:00Z	7.39				
P_9660	NA	NA	NA	Zea_VIB_RIL_8W_EP29_9___1124	RIL_8W_EP29_9	1124	NA	2012-07-01T10:00:00Z		185.91			
P_9660	NA	NA	NA	Zea_VIB_RIL_8W_EP29_9___1124	RIL_8W_EP29_9	1124	NA	2012-07-01T10:00:00Z				100.21	
P_9661	NA	NA	NA	Zea_VIB_RIL_8W_EP3_11___1125	RIL_8W_EP3_11	1125	NA	2012-07-01T10:00:00Z			72.74		
P_9661	NA	NA	NA	Zea_VIB_RIL_8W_EP3_11___1125	RIL_8W_EP3_11	1125	NA	2012-07-01T10:00:00Z	8.26				
P_9661	NA	NA	NA	Zea_VIB_RIL_8W_EP3_11___1125	RIL_8W_EP3_11	1125	NA	2012-07-01T10:00:00Z		147.02			
P_9661	NA	NA	NA	Zea_VIB_RIL_8W_EP3_11___1125	RIL_8W_EP3_11	1125	NA	2012-07-01T10:00:00Z				76.61	
P_9662	NA	NA	NA	Zea_VIB_RIL_8W_EP3_12___1126	RIL_8W_EP3_12	1126	NA	2012-07-01T10:00:00Z			71.06		
P_9662	NA	NA	NA	Zea_VIB_RIL_8W_EP3_12___1126	RIL_8W_EP3_12	1126	NA	2012-07-01T10:00:00Z	5.76				
P_9662	NA	NA	NA	Zea_VIB_RIL_8W_EP3_12___1126	RIL_8W_EP3_12	1126	NA	2012-07-01T10:00:00Z		149.73			
P_9662	NA	NA	NA	Zea_VIB_RIL_8W_EP3_12___1126	RIL_8W_EP3_12	1126	NA	2012-07-01T10:00:00Z				70.84	
P_9663	NA	NA	NA	Zea_VIB_RIL_8W_13RIL8way___121	RIL_8W_13 RIL 8-way 	121	NA	2012-07-01T10:00:00Z			74.05		
P_9663	NA	NA	NA	Zea_VIB_RIL_8W_13RIL8way___121	RIL_8W_13 RIL 8-way 	121	NA	2012-07-01T10:00:00Z	4.10				
P_9663	NA	NA	NA	Zea_VIB_RIL_8W_13RIL8way___121	RIL_8W_13 RIL 8-way 	121	NA	2012-07-01T10:00:00Z		109.65			
P_9663	NA	NA	NA	Zea_VIB_RIL_8W_13RIL8way___121	RIL_8W_13 RIL 8-way 	121	NA	2012-07-01T10:00:00Z				62.61	
P_9664	NA	NA	NA	Zea_VIB_RIL_8W_EP3_30___1127	RIL_8W_EP3_30	1127	NA	2012-07-01T10:00:00Z			82.20		
P_9664	NA	NA	NA	Zea_VIB_RIL_8W_EP3_30___1127	RIL_8W_EP3_30	1127	NA	2012-07-01T10:00:00Z	5.37				
P_9664	NA	NA	NA	Zea_VIB_RIL_8W_EP3_30___1127	RIL_8W_EP3_30	1127	NA	2012-07-01T10:00:00Z		132.48			
P_9664	NA	NA	NA	Zea_VIB_RIL_8W_EP3_30___1127	RIL_8W_EP3_30	1127	NA	2012-07-01T10:00:00Z				72.38	
P_9665	NA	NA	NA	Zea_VIB_RIL_8W_EP3_36___1128	RIL_8W_EP3_36	1128	NA	2012-07-01T10:00:00Z			72.24		
P_9665	NA	NA	NA	Zea_VIB_RIL_8W_EP3_36___1128	RIL_8W_EP3_36	1128	NA	2012-07-01T10:00:00Z	7.02				
P_9665	NA	NA	NA	Zea_VIB_RIL_8W_EP3_36___1128	RIL_8W_EP3_36	1128	NA	2012-07-01T10:00:00Z		151.68			
P_9665	NA	NA	NA	Zea_VIB_RIL_8W_EP3_36___1128	RIL_8W_EP3_36	1128	NA	2012-07-01T10:00:00Z				67.47	
P_9666	NA	NA	NA	Zea_VIB_RIL_8W_EP3_40___1129	RIL_8W_EP3_40	1129	NA	2012-07-01T10:00:00Z			79.91		
P_9666	NA	NA	NA	Zea_VIB_RIL_8W_EP3_40___1129	RIL_8W_EP3_40	1129	NA	2012-07-01T10:00:00Z	6.89				
P_9666	NA	NA	NA	Zea_VIB_RIL_8W_EP3_40___1129	RIL_8W_EP3_40	1129	NA	2012-07-01T10:00:00Z		184.86			
P_9666	NA	NA	NA	Zea_VIB_RIL_8W_EP3_40___1129	RIL_8W_EP3_40	1129	NA	2012-07-01T10:00:00Z				93.74	
P_9667	NA	NA	NA	Zea_VIB_RIL_8W_EP3_43___1130	RIL_8W_EP3_43	1130	NA	2012-07-01T10:00:00Z			81.16		
P_9667	NA	NA	NA	Zea_VIB_RIL_8W_EP3_43___1130	RIL_8W_EP3_43	1130	NA	2012-07-01T10:00:00Z	7.48				
P_9667	NA	NA	NA	Zea_VIB_RIL_8W_EP3_43___1130	RIL_8W_EP3_43	1130	NA	2012-07-01T10:00:00Z		148.52			
P_9667	NA	NA	NA	Zea_VIB_RIL_8W_EP3_43___1130	RIL_8W_EP3_43	1130	NA	2012-07-01T10:00:00Z				73.25	
P_9668	NA	NA	NA	Zea_VIB_RIL_8W_EP3_44___1131	RIL_8W_EP3_44	1131	NA	2012-07-01T10:00:00Z			74.29		
P_9668	NA	NA	NA	Zea_VIB_RIL_8W_EP3_44___1131	RIL_8W_EP3_44	1131	NA	2012-07-01T10:00:00Z	7.11				
P_9668	NA	NA	NA	Zea_VIB_RIL_8W_EP3_44___1131	RIL_8W_EP3_44	1131	NA	2012-07-01T10:00:00Z		127.42			
P_9668	NA	NA	NA	Zea_VIB_RIL_8W_EP3_44___1131	RIL_8W_EP3_44	1131	NA	2012-07-01T10:00:00Z				75.74	
P_9669	NA	NA	NA	Zea_VIB_RIL_8W_EP3_46___1132	RIL_8W_EP3_46	1132	NA	2012-07-01T10:00:00Z			79.06		
P_9669	NA	NA	NA	Zea_VIB_RIL_8W_EP3_46___1132	RIL_8W_EP3_46	1132	NA	2012-07-01T10:00:00Z	3.61				
P_9669	NA	NA	NA	Zea_VIB_RIL_8W_EP3_46___1132	RIL_8W_EP3_46	1132	NA	2012-07-01T10:00:00Z		121.50			
P_9669	NA	NA	NA	Zea_VIB_RIL_8W_EP3_46___1132	RIL_8W_EP3_46	1132	NA	2012-07-01T10:00:00Z				66.25	
P_9670	NA	NA	NA	Zea_VIB_RIL_8W_EP3_53___1133	RIL_8W_EP3_53	1133	NA	2012-07-01T10:00:00Z			74.29		
P_9670	NA	NA	NA	Zea_VIB_RIL_8W_EP3_53___1133	RIL_8W_EP3_53	1133	NA	2012-07-01T10:00:00Z	6.30				
P_9670	NA	NA	NA	Zea_VIB_RIL_8W_EP3_53___1133	RIL_8W_EP3_53	1133	NA	2012-07-01T10:00:00Z		142.89			
P_9670	NA	NA	NA	Zea_VIB_RIL_8W_EP3_53___1133	RIL_8W_EP3_53	1133	NA	2012-07-01T10:00:00Z				74.84	
P_9671	NA	NA	NA	Zea_VIB_RIL_8W_EP3_55___1134	RIL_8W_EP3_55	1134	NA	2012-07-01T10:00:00Z			77.10		
P_9671	NA	NA	NA	Zea_VIB_RIL_8W_EP3_55___1134	RIL_8W_EP3_55	1134	NA	2012-07-01T10:00:00Z	6.54				
P_9671	NA	NA	NA	Zea_VIB_RIL_8W_EP3_55___1134	RIL_8W_EP3_55	1134	NA	2012-07-01T10:00:00Z		132.90			
P_9671	NA	NA	NA	Zea_VIB_RIL_8W_EP3_55___1134	RIL_8W_EP3_55	1134	NA	2012-07-01T10:00:00Z				61.91	
P_9672	NA	NA	NA	Zea_VIB_RIL_8W_EP3_56___1135	RIL_8W_EP3_56	1135	NA	2012-07-01T10:00:00Z			73.35		
P_9672	NA	NA	NA	Zea_VIB_RIL_8W_EP3_56___1135	RIL_8W_EP3_56	1135	NA	2012-07-01T10:00:00Z	7.08				
P_9672	NA	NA	NA	Zea_VIB_RIL_8W_EP3_56___1135	RIL_8W_EP3_56	1135	NA	2012-07-01T10:00:00Z		142.42			
P_9672	NA	NA	NA	Zea_VIB_RIL_8W_EP3_56___1135	RIL_8W_EP3_56	1135	NA	2012-07-01T10:00:00Z				76.88	
P_9673	NA	NA	NA	Zea_VIB_RIL_8W_EP3_71___1136	RIL_8W_EP3_71	1136	NA	2012-07-01T10:00:00Z			73.24		
P_9673	NA	NA	NA	Zea_VIB_RIL_8W_EP3_71___1136	RIL_8W_EP3_71	1136	NA	2012-07-01T10:00:00Z	6.15				
P_9673	NA	NA	NA	Zea_VIB_RIL_8W_EP3_71___1136	RIL_8W_EP3_71	1136	NA	2012-07-01T10:00:00Z		139.11			
P_9673	NA	NA	NA	Zea_VIB_RIL_8W_EP3_71___1136	RIL_8W_EP3_71	1136	NA	2012-07-01T10:00:00Z				66.19	
P_9674	NA	NA	NA	Zea_VIB_RIL_8W_EP3_82___1137	RIL_8W_EP3_82	1137	NA	2012-07-01T10:00:00Z			72.66		
P_9674	NA	NA	NA	Zea_VIB_RIL_8W_EP3_82___1137	RIL_8W_EP3_82	1137	NA	2012-07-01T10:00:00Z	6.06				
P_9674	NA	NA	NA	Zea_VIB_RIL_8W_EP3_82___1137	RIL_8W_EP3_82	1137	NA	2012-07-01T10:00:00Z		175.06			
P_9674	NA	NA	NA	Zea_VIB_RIL_8W_EP3_82___1137	RIL_8W_EP3_82	1137	NA	2012-07-01T10:00:00Z				92.08	
P_9675	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2012-07-01T10:00:00Z			81.42		
